stop_id;stop_name;stop_desc;zone_id;type
par_8_09165;AV.MADRID-CERVANTES;Calle del Horno 4;C1;Autobús Interurbano
par_8_09166;AV.MADRID-PZA.DE TOROS;Avda de Madrid 60;C1;Autobús Interurbano
par_8_11427;PUERTA UNIVERSO-CHINCHÓN;Calle   Vía Complutense 115;B3;Autobús Interurbano
par_8_12662;SANTORCAZ-ERMITA LA SOLEDAD;Calle de Jesualdo Domínguez 36;C2;Autobús Interurbano
par_8_16949;C.C.QUADERNILLOS-EST.ALCALÁ UNIVERSIDAD;Calle   33 9;B3;Autobús Interurbano
par_8_20658;LA NORIA-POZO DE GUADALAJARA;Calle la Noria 1;E1;Autobús Interurbano
par_8_20932;CTRA.M213-ARMADA ESPAÑOLA;Lugar   Estación Transmisora Marina 2;C2;Autobús Interurbano
par_8_18522;BAÑOS DE SACEDÓN-DÁMASO ALONSO;Calle de Los Baños de Sacedón 20;C1;Autobús Interurbano
par_8_18523;AV.ANT.BAÑOS ISABELA-PZA.G.GªMÁRQUEZ;Avda de los Antiguos Baños de la Isabela 42;C1;Autobús Interurbano
par_8_07023;SEBASTIÁN DE LA PLAZA-ERAS DE SAN ISIDRO;Calle   Sebastián de la Plaza 2;B3;Autobús Interurbano
par_8_07044;FERRAZ-VELÁZQUEZ;Calle  Ferraz 12;B3;Autobús Interurbano
par_8_07046;AV.MECO-AVIACIÓN ESPAÑOLA;Avda de Meco 3;B3;Autobús Interurbano
par_8_07047;AV.MECO-AVIACIÓN ESPAÑOLA;Avda de Meco 3;B3;Autobús Interurbano
par_8_07061;AV.MECO-RESIDENCIA HOGAR;Avda de Meco 12;B3;Autobús Interurbano
par_8_07062;AV.MECO-RESIDENCIA HOGAR;Avda de Meco 12;B3;Autobús Interurbano
par_8_09454;VÍA COMPLUTENSE-PZA.ATILANO CASADO;Plaza   Atilano Casado 1;B3;Autobús Interurbano
par_8_09462;PºESTACIÓN-ERAS DE SAN ISIDRO;Paseo de la Estación 1;B3;Autobús Interurbano
par_8_09463;VÍA COMPLUTENSE-PZA.ATILANO CASADO;Calle  Vía Complutense 35;B3;Autobús Interurbano
par_8_10199;VÍA COMPLUTENSE-CAMINO DEL CEMENTERIO;Calle   Vía Complutense 7;B3;Autobús Interurbano
par_8_11357;UNIV.ALCALÁ-CIUDAD RESIDENCIAL;Urb   Campus Universitario 700 T;B3;Autobús Interurbano
par_8_11364;UNIV.ALCALÁ-CIUDAD RESIDENCIAL;Urb   Campus Universitario SN;B3;Autobús Interurbano
par_8_12030;UNIV.ALCALÁ-POLITÉCNICO;Ctra de Meco 1100;B3;Autobús Interurbano
par_8_18577;AV.MECO-GTA.PRESIDENTE LÁZARO CÁRDENAS;Avda de Meco 10;B3;Autobús Interurbano
par_8_18578;AV.MECO-GTA.PRESIDENTE LÁZARO CÁRDENAS;Avda de Meco 10;B3;Autobús Interurbano
par_8_20234;ESCUELA POLITÉCNICA;Ctra de Meco 900;B3;Autobús Interurbano
par_8_20400;VÍA COMPLUTENSE-SAN FÉLIX DE ALCALÁ;Calle   San Félix de Alcalá 22;B3;Autobús Interurbano
par_8_20788;AV.REYES CATÓLICOS-PUERTA DE SANTA ANA;Avda   Reyes Católicos 1;B3;Autobús Interurbano
par_8_21374;VÍA COMPLUTENSE-MANIGUA;Calle   Vía Complutense 8;B3;Autobús Interurbano
par_8_21375;VÍA COMPLUTENSE-MANIGUA;Calle   Vía Complutense 1;B3;Autobús Interurbano
par_8_07040;AV.CABALLERÍA ESPAÑOLA-ARIAS MONTANO;Avda   Caballería Española 10;B3;Autobús Interurbano
par_8_07041;AV.CABALLERÍA ESPAÑOLA-ARIAS MONTANO;Avda   Caballería Española 12;B3;Autobús Interurbano
par_8_07067;BARBERÁN Y COLLAR-CENTRO COMERCIAL;Calle   Barberán y Collar 1;B3;Autobús Interurbano
par_8_07410;BARBERÁN Y COLLAR-COLEGIO;Calle   Barberán y Collar 24;B3;Autobús Interurbano
par_8_11753;VIRGEN DE LORETO Nº1;Calle  Virgen de Loreto 1;B3;Autobús Interurbano
par_8_12244;ISABEL DE GUZMÁN-FERRAZ;Calle   Ferraz 7;B3;Autobús Interurbano
par_8_12565;PZA.CONDE BARCELONA-AV.GUSTAVO A.BÉCQUER;Plaza   Conde de Barcelona 2;B3;Autobús Interurbano
par_8_12896;AV.JESUITAS-RESIDENCIA DE MAYORES;Avda   Jesuitas 61;B3;Autobús Interurbano
par_8_12897;JOSÉ ORTEGA Y GASSET-CIUDAD 10;Calle   José Ortega y Gasset 63;B3;Autobús Interurbano
par_8_12898;JOSÉ ORTEGA Y GASSET-J.RAMÓN JIMÉNEZ;Calle   José Ortega y Gasset 8;B3;Autobús Interurbano
par_8_12899;J.RAMÓN JIMÉNEZ-JOSÉ ORTEGA Y GASSET;Calle  Juan Ramón Jiménez 1;B3;Autobús Interurbano
par_8_12900;J.RAMÓN JIMÉNEZ-OCHO DE MARZO;Calle  Juan Ramón Jiménez 1;B3;Autobús Interurbano
par_8_20561;JOSÉ ORTEGA Y GASSET-CIUDAD 10;Calle   José Ortega y Gasset 37;B3;Autobús Interurbano
par_8_20562;AV.JESUITAS-RESIDENCIA DE MAYORES;Avda   Jesuitas 61;B3;Autobús Interurbano
par_8_07027;MQUÉS.ALONSO MARTÍNEZ-AV.PLAZA DE TOROS;Calle   Marqués Alonso Martínez 2;B3;Autobús Interurbano
par_8_07028;MQUÉS.ALONSO MARTÍNEZ-AV.PLAZA DE TOROS;Calle   Marqués Alonso Martínez 5;B3;Autobús Interurbano
par_8_07030;AV.JUAN DE AUSTRIA-MARQUÉS ALONSO MTNEZ.;Avda  Juan de Austria 2;B3;Autobús Interurbano
par_8_07031;AV.JUAN DE AUSTRIA-MARQUÉS ALONSO MTNEZ.;Avda   Juan de Austria 3;B3;Autobús Interurbano
par_8_07032;AV.JUAN DE AUSTRIA-DIEGO DE URBINA;Avda  Juan de Austria 9;B3;Autobús Interurbano
par_8_07033;AV.JUAN DE AUSTRIA-GALERÍA COMERCIAL;Avda   Juan de Austria 16;B3;Autobús Interurbano
par_8_07034;AV.JUAN DE AUSTRIA-CORUÑA;Avda   Juan de Austria 22;B3;Autobús Interurbano
par_8_07035;AV.JUAN DE AUSTRIA-PONTEVEDRA;Avda   Juan de Austria 22;B3;Autobús Interurbano
par_8_09447;SAN VIDAL-RONDA FISCAL;Calle  San Vidal 30;B3;Autobús Interurbano
par_8_09448;SAN VIDAL-PARQUE;Calle   San Vidal 33;B3;Autobús Interurbano
par_8_09449;SAN VIDAL-IGLESIA;Calle  San Vidal 2;B3;Autobús Interurbano
par_8_09450;NUÑEZ DE GUZMÁN-SAN FRUCTUOSO;Calle   Licenciado Madrid 13;B3;Autobús Interurbano
par_8_09451;NÚÑEZ DE GUZMÁN-VICENTE ESPINEL;Calle   Vicente Espinel 2;B3;Autobús Interurbano
par_8_09457;ÁVILA-CºESGARAVITA;Calle   Ávila 69;B3;Autobús Interurbano
par_8_09458;ÁVILA-CºESGARAVITA;Calle   Ávila 69;B3;Autobús Interurbano
par_8_09459;ÁVILA-AV.LOPE DE FIGUEROA;Calle   Ávila 23;B3;Autobús Interurbano
par_8_09460;AV.JUAN DE AUSTRIA-PZA.RGUEZ.DE HITA;Avda de Juan de Austria 19;B3;Autobús Interurbano
par_8_09466;NÚÑEZ DE GUZMÁN-DEMETRIO DUCAS;Calle   Núñez de Guzmán 12;B3;Autobús Interurbano
par_8_09467;NÚÑEZ DE GUZMÁN-SAN FRUCTUOSO;Calle  Núñez de Guzmán 68;B3;Autobús Interurbano
par_8_09468;SAN FRUCTUOSO-IGLESIA;Calle   San Fructuoso 2;B3;Autobús Interurbano
par_8_09469;SAN VIDAL-COLEGIO;Calle   San Vidal 6;B3;Autobús Interurbano
par_8_09470;SAN VIDAL-RONDA FISCAL;Calle  San Vidal 30;B3;Autobús Interurbano
par_8_12056;RÍO ARLANZA-RÍO ZÁNCARA;Calle  Río Arlanza 7;B3;Autobús Interurbano
par_8_12057;RÍO ARLANZA-INSTITUTO;Calle  Río Arlanza 27;B3;Autobús Interurbano
par_8_12059;RÍO ARLANZA-RÍO TURIA;Calle  Río Arlanza 26;B3;Autobús Interurbano
par_8_20555;AV.MIGUEL DE UNAMUNO-AV.MECO;Avda   Miguel de Unamuno 25;B3;Autobús Interurbano
par_8_20556;AV.MIGUEL DE UNAMUNO-AV.MECO;Avda   Miguel de Unamuno 25;B3;Autobús Interurbano
par_8_20557;ÁVILA-AVIACIÓN ESPAÑOLA;Calle   Ávila 36;B3;Autobús Interurbano
par_8_20558;ÁVILA-AVIACIÓN ESPAÑOLA;Calle   Ávila 36;B3;Autobús Interurbano
par_8_20795;AV.MIGUEL DE UNAMUNO-CC ALCALÁ MAGNA;Avda   Miguel de Unamuno 25;B3;Autobús Interurbano
par_8_20906;NÚÑEZ DE GUZMÁN-HERNÁN CORTÉS;Calle   Hernán Cortés 27;B3;Autobús Interurbano
par_8_06969;GRAN CANAL-MURANO;Calle  Gran Canal 14;B3;Autobús Interurbano
par_8_06977;RONDA PESCADERÍA-RÍO TORMES;Ronda de la Pescadería 9;B3;Autobús Interurbano
par_8_06983;PºCURAS-JUZGADOS;Calle   El Toboso 2;B3;Autobús Interurbano
par_8_06984;PºCURAS-IGLESIA;Paseo de los Curas 23;B3;Autobús Interurbano
par_8_06985;AV.REYES CATÓLICOS-MATEO ALEMÁN;Avda   Reyes Católicos 4;B3;Autobús Interurbano
par_8_06986;AV.REYES CATÓLICOS-GRAN CAPITÁN;Avda de los Reyes Católicos 19;B3;Autobús Interurbano
par_8_06989;AV.REYES CATÓLICOS-SAN FRUCTUOSO;Avda   Reyes Católicos 24;B3;Autobús Interurbano
par_8_06990;AV.REYES CATÓLICOS-CRISTÓBAL COLÓN;Avda   Reyes Católicos 27;B3;Autobús Interurbano
par_8_06991;AV.REYES CATÓLICOS-DONCEL;Avda   Reyes Católicos 34;B3;Autobús Interurbano
par_8_06992;AV.REYES CATÓLICOS-ALEGRÍA;Avda  Reyes Católicos 42;B3;Autobús Interurbano
par_8_06993;AV.REYES CATÓLICOS-HERNÁN CORTÉS;Avda   Reyes Católicos 58;B3;Autobús Interurbano
par_8_06994;AV.REYES CATÓLICOS-VIVEROS DE ALCALÁ;Avda   Reyes Católicos 54;B3;Autobús Interurbano
par_8_06995;AV.NUESTRA SRA.BELÉN-COLEGIO;Avda   Nuestra Señora de Belén 9;B3;Autobús Interurbano
par_8_06996;AV.NUESTRA SRA.BELÉN-COLEGIO;Avda   Nuestra Señora de Belén 14;B3;Autobús Interurbano
par_8_07000;ALFONSO DE ALCALÁ-INSTITUTO;Calle   Alfonso de Alcalá 11;B3;Autobús Interurbano
par_8_07001;CºJUNCAL-AV.NUESTRA SRA.DE BELÉN;Cmno del Juncal 4;B3;Autobús Interurbano
par_8_07002;ÁVILA-ZARAGOZA;Calle   Ávila 20;B3;Autobús Interurbano
par_8_07003;CUENCA-SORIA;Calle  Cuenca 11;B3;Autobús Interurbano
par_8_07004;AV.VIRGEN DEL VAL-PISCINAS;Avda   Virgen del Val 6;B3;Autobús Interurbano
par_8_07005;AV.VIRGEN DEL VAL-PISCINAS;Avda   Virgen del Val 6;B3;Autobús Interurbano
par_8_07007;VALLADOLID-C.C.EL VAL;Calle   Valladolid 2;B3;Autobús Interurbano
par_8_07008;AV.CASTILLA-SALAMANACA;Avda de Castilla 27;B3;Autobús Interurbano
par_8_07015;MARQUÉS ALONSO MARTÍNEZ-DORIA;Calle  Marqués Alonso Martínez 27;B3;Autobús Interurbano
par_8_07029;MARQUÉS ALONSO MTNEZ.-AV.JUAN DE AUSTRIA;Calle   Marqués Alonso Martínez 9;B3;Autobús Interurbano
par_8_07038;AV.CASTILLA-SALAMANCA;Avda de Castilla 2;B3;Autobús Interurbano
par_8_07413;PZA.PUERTA DEL VADO-PºDE LOS CURAS;Paseo de los Curas SN;B3;Autobús Interurbano
par_8_09472;CUENCA-SORIA;Calle  Cuenca 11;B3;Autobús Interurbano
par_8_09473;ÁVILA-LEÓN;Calle  Ávila 18;B3;Autobús Interurbano
par_8_09474;AV.CASTILLA-C.C.EL VAL;Avda de Castilla 29;B3;Autobús Interurbano
par_8_10359;AV.MADRID-POLIDEPORTIVO;Avda de Madrid 9;B3;Autobús Interurbano
par_8_11579;ÁVILA-MURCIA;Calle   Ávila 22;B3;Autobús Interurbano
par_8_11933;MARQUÉS ALONSO MARTÍNEZ-PºALAMEDA;Calle  Marqués Alonso Martínez 12;B3;Autobús Interurbano
par_8_12691;AV.MADRID-POLIDEPORTIVO;Avda de Madrid 9;B3;Autobús Interurbano
par_8_19143;NTRA.SRA.DE BELÉN-CºJUNCAL;Avda   Nuestra Señora de Belén 22;B3;Autobús Interurbano
par_8_19144;NTRA.SRA.DE BELÉN-DIEGO DE ALCALÁ;Avda   Nuestra Señora de Belén 36;B3;Autobús Interurbano
par_8_20395;COLEGIOS-SAN PEDRO Y SAN PABLO;Calle   Colegios 3;B3;Autobús Interurbano
par_8_20402;Pº.AGUADORES-RECINTO FERIAL;Paseo de Aguadores 2;B3;Autobús Interurbano
par_8_20541;CARMEN DESCALZO-SANTO TOMÁS DE AQUINO;Calle   Carmen Descalzo 16;B3;Autobús Interurbano
par_8_20564;SAN JULIÁN-RONDA PESCADERÍA;Calle   San Julián 3;B3;Autobús Interurbano
par_8_20565;RONDA PESCADERÍA-LICENCIADO VIDRIERA;Ronda de la Pescadería 30;B3;Autobús Interurbano
par_8_20566;PºALAMEDA-PºVAL;Paseo de la Alameda 26;B3;Autobús Interurbano
par_8_20567;AV.CASTILLA-AV.VIRGEN DEL VAL;Avda de Castilla 1;B3;Autobús Interurbano
par_8_20568;AV.CASTILLA-PZA.SEPÚLVEDA;Plaza de Sepúlveda 2;B3;Autobús Interurbano
par_8_20789;FERNANDO FERNÁN GÓMEZ-EST.LA GARENA;Acces   Posterior 1;B3;Autobús Interurbano
par_8_20958;BASILIO-PZA. PUERTA AGUADORES;Calle   Basilios SN;B3;Autobús Interurbano
par_8_20988;RONDA PESCADERÍA-SAN JULIÁN;Ronda de la Pescadería 1;B3;Autobús Interurbano
par_8_21367;VÍA COMPLUTENSE-MURILLO;Calle  Vía Complutense SN;B3;Autobús Interurbano
par_8_06948;CÁNOVAS DEL CASTILLO-SAGASTA;Calle   Cánovas del Castillo 3;B3;Autobús Interurbano
par_8_06949;TORRELAGUNA-PARROQUIA;Calle   Torrelaguna 1;B3;Autobús Interurbano
par_8_06950;TORRELAGUNA-PARROQUIA;Calle   Torrelaguna 2;B3;Autobús Interurbano
par_8_06964;RÍO MANZANARES-ENTREPEÑAS;Calle  Río Manzanares 11;B3;Autobús Interurbano
par_8_06965;RÍO MANZANARES-RÍO TORCÓN;Calle  Río Manzanares 7;B3;Autobús Interurbano
par_8_09461;RONDA HENARES-GRAN CANAL;Calle   Río Tormes 5 A;B3;Autobús Interurbano
par_8_11405;ALEJO CARPENTIER-INSTITUTO;Calle   Alejo Carpentier 1;B3;Autobús Interurbano
par_8_11406;ALEJO CARPENTIER-INSTITUTO;Calle  Alejo Carpentier 1;B3;Autobús Interurbano
par_8_11407;DÁMASO ALONSO-GTA.JACINTO BENAVENTE;Calle  Dámaso Alonso 12;B3;Autobús Interurbano
par_8_11408;DÁMASO ALONSO-GTA.JACINTO BENAVENTE;Calle  Dámaso Alonso 11;B3;Autobús Interurbano
par_8_17079;OCTAVIO PAZ-CAMILO JOSÉ CELA;Calle  Octavio Paz 88;B3;Autobús Interurbano
par_8_17080;OCTAVIO PAZ-CAMILO JOSÉ CELA;Calle  Octavio Paz 64;B3;Autobús Interurbano
par_8_17081;OCTAVIO PAZ-PABLO NERUDA;Calle   Octavio Paz 29;B3;Autobús Interurbano
par_8_17082;OCTAVIO PAZ-PABLO NERUDA;Calle  Octavio Paz 29;B3;Autobús Interurbano
par_8_19256;AV.DOCTOR MARAÑON-NUEVO BAZTÁN;Avda   Doctor Marañón 3;B3;Autobús Interurbano
par_8_19890;SANTO TOMÁS DE AQUINO-JUZGADOS;Calle   Santo Tomás de Aquino 6;B3;Autobús Interurbano
par_8_20538;AV.DAGANZO-AV.AJALVIR;Calle de Antonio Cabezón 1;B3;Autobús Interurbano
par_8_20563;TORRELAGUNA-LUIS MIGUEL DOMINGUÍN;Calle   Torrelaguna 19;B3;Autobús Interurbano
par_8_20574;PºPASTRANA-RÍO TORCÓN;Paseo de Pastrana 37;B3;Autobús Interurbano
par_8_20575;PºPASTRANA-ENTREPEÑAS;Paseo de Pastrana 38;B3;Autobús Interurbano
par_8_06953;ALALPARDO-CLUB DE JUBILADOS;Calle   Alalpardo 1;B3;Autobús Interurbano
par_8_06954;SAN JUAN DEL VISO-SAN IGNACIO DE LOYOLA;Calle  San Juan del Viso 3;B3;Autobús Interurbano
par_8_07024;SEBASTIÁN DE LA PLAZA-ERAS DE SAN ISIDRO;Calle  Sebastián de la Plaza 7;B3;Autobús Interurbano
par_8_07036;AV.JUAN DE AUSTRIA-AV.LOPE DE FIGUEROA;Avda   Juan de Austria 30;B3;Autobús Interurbano
par_8_11572;AV.JESUITAS-PADRE LLANOS;Avda   Jesuitas 1;B3;Autobús Interurbano
par_8_11573;AV.MIGUEL DE UNAMUNO-VILCHES;Calle   Vilches 16;B3;Autobús Interurbano
par_8_11574;AV.MIGUEL DE UNAMUNO-PZA.PAZ;Avda  Miguel de Unamuno 29;B3;Autobús Interurbano
par_8_11575;BELVIS DEL JARAMA-COLEGIO;Calle   Belvis del Jarama 10;B3;Autobús Interurbano
par_8_11576;AV.ALCARRIA-BELVÍS DEL JARAMA;Avda de la Alcarria 9;B3;Autobús Interurbano
par_8_11577;VALDETORRES-TORREJÓN DE ARDOZ;Calle   Valdetorres 1;B3;Autobús Interurbano
par_8_12435;E.PASCUAL Y CUÉLLAR-CENTRO DE JUBILADOS;Calle   Eduardo Pascual y Cuéllar 10;B3;Autobús Interurbano
par_8_12436;LEÓN MARCHANTE-ZULEMA;Calle   León Marchante SN;B3;Autobús Interurbano
par_8_07050;AV.DAGANZO-AV.DOCTOR MARAÑÓN;Avda   Daganzo 10;B3;Autobús Interurbano
par_8_07051;CTRA.DAGANZO-ESCUELA INFANTIL;Ctra   Daganzo (Margen Izquierdo) 11;B3;Autobús Interurbano
par_8_07056;CHILE-POL.IND.AZQUE;Calle  Chile 2;B3;Autobús Interurbano
par_8_07057;CHILE-BOLIVIA;Calle  Chile 11;B3;Autobús Interurbano
par_8_07058;PERÚ-CHILE;Calle  Perú 37;B3;Autobús Interurbano
par_8_07059;PERÚ-POL.IND.AZQUE;Calle  Perú 41 A;B3;Autobús Interurbano
par_8_09687;PZA.ESTACIÓN-EST.ALCALÁ DE HENARES;Plaza de la Estación SN;B3;Autobús Interurbano
par_8_12246;AV.ALCARRIA-BELVÍS DEL JARAMA;Avda de la Alcarria 10;B3;Autobús Interurbano
par_8_12247;AV.ALCARRIA-PZA.PAZ;Avda de la Alcarria 16;B3;Autobús Interurbano
par_8_12248;AV.MIGUEL DE UNAMUNO-AV.JESUITAS;Avda   Miguel de Unamuno 23;B3;Autobús Interurbano
par_8_12922;CTRA.DAGANZO-ESCUELA INFANTIL;Ctra   Daganzo (Margen Derecho) 4;B3;Autobús Interurbano
par_8_18337;CTRA.M100-POL.IND.LA PEÑA;Ctra   Daganzo (Margen Izquierdo) 5000;B3;Autobús Interurbano
par_8_18341;CTRA.M100-POL.IND.BAÑUELOS;Ctra   Daganzo (Margen Izquierdo) 5100;B3;Autobús Interurbano
par_8_18372;CTRA.DAGANZO-MÉXICO;Ctra   Daganzo (Margen Derecho) 4;B3;Autobús Interurbano
par_8_18373;CTRA.DAGANZO-MÉXICO;Ctra   Daganzo (Margen Derecho) 4;B3;Autobús Interurbano
par_8_20155;BULEV.BUENOS AIRES-BANCO DE ALIMENTOS;Bulev de Buenos Aires 4;B3;Autobús Interurbano
par_8_20235;MÉXICO-CºEL OLIVAR;Calle   México 1;B3;Autobús Interurbano
par_8_20236;MÉXICO-REPÚBLICA DOMINICANA;Calle   México 1;B3;Autobús Interurbano
par_8_20237;AV.PASIONISTAS-PZA.GUATEMALA;Avda de Pasionistas 1;B3;Autobús Interurbano
par_8_20238;AV.PASIONISTAS-PZA.GUATEMALA;Avda de Pasionistas 1;B3;Autobús Interurbano
par_8_20239;AV.PASIONISTAS-HONDURAS;Avda de Pasionistas 1;B3;Autobús Interurbano
par_8_20240;AV.PASIONISTAS-HONDURAS;Avda de Pasionistas 1;B3;Autobús Interurbano
par_8_20241;HONDURAS-CºEL OLIVAR;Calle   Honduras 1;B3;Autobús Interurbano
par_8_21183;HONDURAS-CºEL OLIVAR;Calle   Honduras 26;B3;Autobús Interurbano
par_8_21184;HONDURAS-AV.DAGANZO;Calle   Honduras 28;B3;Autobús Interurbano
par_8_21185;HONDURAS-AV.DAGANZO;Calle   Honduras 28;B3;Autobús Interurbano
par_8_12256;JOSÉ MªPEREDA-PZA.JOSÉ ESPRONCEDA;Calle   José María Pereda 36;B3;Autobús Interurbano
par_8_12257;JOSÉ MªPEREDA-PZA.JOSÉ ESPRONCEDA;Calle   José María Pereda 51;B3;Autobús Interurbano
par_8_15040;GOYA-FERRAZ;Calle   Goya 7;B3;Autobús Interurbano
par_8_20401;Pº.AGUADORES-RECINTO FERIAL;Paseo de Aguadores 2;B3;Autobús Interurbano
par_8_20528;AV.VÍCTIMAS DEL T.-S.GARCÉS EL MAYOR;Avda   Víctimas del Terrorismo 1;B3;Autobús Interurbano
par_8_20529;AV.VÍCTIMAS DEL T.-S.GARCÉS EL MAYOR;Avda   Víctimas del Terrorismo 1;B3;Autobús Interurbano
par_8_20530;AV.VÍCTIMAS DEL TERRORISMO-ALFONSO VI;Avda   Víctimas del Terrorismo 1;B3;Autobús Interurbano
par_8_20531;AV.VÍCTIMAS DEL TERRORISMO-ALFONSO VI;Avda   Víctimas del Terrorismo 1;B3;Autobús Interurbano
par_8_20532;AV.VÍCTIMAS DEL TERRORISMO-ALFONSO VII;Avda   Víctimas del Terrorismo 1;B3;Autobús Interurbano
par_8_20533;AV.VÍCTIMAS DEL TERRORISMO-SANCHO III;Avda   Víctimas del Terrorismo 1;B3;Autobús Interurbano
par_8_20559;JOSÉ MARÍA PEREDA-AV.JESUITAS;Calle   José María Pereda 4;B3;Autobús Interurbano
par_8_20560;JOSÉ MARÍA PEREDA-AV.JESUITAS;Calle   José María Pereda 3;B3;Autobús Interurbano
par_8_09685;VÍA COMPLUTENSE-VARSOVIA;Calle   Vía Complutense 146;B3;Autobús Interurbano
par_8_09686;VÍA COMPLUTENSE-VARSOVIA;Calle   Vía Complutense 146;B3;Autobús Interurbano
par_8_11130;CTRA.A2-C.C.LA DEHESA;Ctra   Naciona II (Margen Derecho) 34;B3;Autobús Interurbano
par_8_12786;VÍA COMPLUTENSE-AV.CABALLERÍA ESPAÑOLA;Avda   Caballería Española 1;B3;Autobús Interurbano
par_8_12787;VÍA COMPLUTENSE-AV.CABALLERÍA ESPAÑOLA;Calle   Vía Complutense 61;B3;Autobús Interurbano
par_8_13187;VÍA COMPLUTENSE-FORMACIÓN PROFESIONAL;Calle   Vía Complutense 142;B3;Autobús Interurbano
par_8_13188;VÍA COMPLUTENSE-FORMACIÓN PROFESIONAL;Calle  Vía Complutense 140;B3;Autobús Interurbano
par_8_17271;VÍA COMPLUTENSE-CTRA.A2;Calle  Vía Complutense 146;B3;Autobús Interurbano
par_8_20539;AV.CARLOS III-BLAS CABRERA;Avda   Carlos III 1;B3;Autobús Interurbano
par_8_20540;AV.CARLOS III-GALILEO GALILEI;Avda   Carlos III 1;B3;Autobús Interurbano
par_8_20905;UCEDA-VIA SERVICIO A-2;Calle  Nacional II (Margen Derecho) 35900;B3;Autobús Interurbano
par_8_07011;AV.LOPE DE FIGUEROA-COLEGIO;Avda  Lope de Figueroa 27 B;B3;Autobús Interurbano
par_8_12692;AV.CARLOS III-GTA.FELIPE IV;Avda   Carlos III SN;B3;Autobús Interurbano
par_8_15629;GTA.FERNANDO VII-EST.LA GARENA;Rtda   Fernando VII S/N;B3;Autobús Interurbano
par_8_20518;UNIV.ALCALÁ-AMBIENTALES;Ctra de Meco 700;B3;Autobús Interurbano
par_8_20520;UNIV.ALCALÁ-HOSPITAL ENTRADA SERVICIOS;Ctra de Meco 600;B3;Autobús Interurbano
par_8_20521;UNIV.ALCALÁ-TALLER DE JARDINERÍA;Ctra de Meco 600;B3;Autobús Interurbano
par_8_20524;UNIV.ALCALÁ-JARDÍN BOTÁNICO;Calle   Campus Universitario 1;B3;Autobús Interurbano
par_8_20525;DOÑA INÉS ULLOA-EST.ALCALÁ UNIVERSIDAD;Calle   Doña Inés de Ulloa 1;B3;Autobús Interurbano
par_8_20542;RONDA FISCAL-LUIS VIVES;Calle   Ronda Fiscal 16;B3;Autobús Interurbano
par_8_20544;PASEO DEL VAL-MANUEL MERINO;Paseo del Val 13;B3;Autobús Interurbano
par_8_12693;AV.CARLOS III-GTA.FELIPE IV;Avda   Carlos III SN;B3;Autobús Interurbano
par_8_19147;UNIV.ALCALÁ-JARDÍN BOTÁNICO;Urb   Campus Universitario 1;B3;Autobús Interurbano
par_8_20517;UNIV.ALCALÁ-AMBIENTALES;Ctra de Meco 700;B3;Autobús Interurbano
par_8_20519;UNIV.ALCALÁ-HOSPITAL ENTRADA SERVICIOS;Ctra de Meco 600;B3;Autobús Interurbano
par_8_20522;UNIV.ALCALÁ-TALLER DE JARDINERÍA;Ctra de Meco 600;B3;Autobús Interurbano
par_8_20543;RONDA FISCAL-PASEO PASTRANA;Calle   Ronda Fiscal 16;B3;Autobús Interurbano
par_8_20569;AV.LOPE DE FIGUEROA-COLEGIO;Avda   Lope de Figueroa 27 B;B3;Autobús Interurbano
par_8_06638;AV.INDUSTRIA-PICO DE SAN PEDRO;Avda de la Industria 53;B2;Autobús Interurbano
par_8_06770;AV.ESPAÑA-CONSTITUCIÓN;Avda de España 14;B1;Autobús Interurbano
par_8_06838;AV.TRANSICIÓN ESPAÑOLA-PARQUE BOMBEROS;Avda de la Transición Española 4;B1;Autobús Interurbano
par_8_06841;AV.TRANSICIÓN ESPAÑOLA-URB.FUENTE HITO;Avda de la Transición Española 4;B1;Autobús Interurbano
par_8_07369;CTRA-M12-LA MORALEJA;Ctra de Barajas 4;B1;Autobús Interurbano
par_8_07374;CTRA.M616-COLEGIO;Ctra del Goloso 4600;B1;Autobús Interurbano
par_8_07375;CTRA.M616-COLEGIO;Ctra del Goloso 4600;B1;Autobús Interurbano
par_8_07376;CTRA.M616-UNIVERSIDAD COMILLAS;Ctra   M-616 (Alcobendas) 5300;B1;Autobús Interurbano
par_8_08419;CTRA.M616-UNIVERSIDAD COMILLAS;Ctra   M-616 (Alcobendas) 5300;B1;Autobús Interurbano
par_8_09128;IVÁN PAVLOV-RECTORADO;Calle de Iván Pavlov 4;B1;Autobús Interurbano
par_8_11632;AV.PARQUE-PZA.SOLIDARIDAD;Avda del Parque 74;B2;Autobús Interurbano
par_8_13189;AV.PARQUE-OLMO;Avda del Parque S/N;B2;Autobús Interurbano
par_8_16644;CTRA.M110-APARCAMIENTO T4;Ctra de Alcobendas a Barajas 1000;A;Autobús Interurbano
par_8_16645;CTRA.M110-APARCAMIENTO T4;Ctra de Alcobendas a Barajas 1000;A;Autobús Interurbano
par_8_16646;AV.HISPANIDAD-AEROPUERTO T4;Avda   Hispanidad 1;A;Autobús Interurbano
par_8_18077;MARQUÉS VALDAVIA-MÁQUINA DEL TREN;Calle del Marqués de la Valdavia 131;B1;Autobús Interurbano
par_8_18078;MARQUÉS VALDAVIA-HIPERMERCADO;Calle del Marqués de la Valdavia 167;B1;Autobús Interurbano
